User,Card,Year,Month,Day,Time,Amount,Use Chip,Card number,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0.0,2.0,2007.0,5.0,25.0,13:19,0.0,Swipe Transaction,6242287666379868.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,5.0,25.0,13:23,0.0,Swipe Transaction,5899977049289049.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,5.0,29.0,13:39,0.0,Swipe Transaction,5035566276017342.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,5.0,31.0,5:52,0.0,Online Transaction,4864430404023760.0,ONLINE,,,5311.0,Insufficient Balance,No
0.0,2.0,2007.0,6.0,4.0,6:00,0.0,Swipe Transaction,333480454420533.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,6.0,7.0,6:43,0.0,Swipe Transaction,5253617024037347.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,6.0,9.0,14:16,0.0,Swipe Transaction,4706273875998303.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,6.0,15.0,6:54,0.0,Swipe Transaction,5329257764930749.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,6.0,15.0,12:31,0.0,Swipe Transaction,4497075414603384.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,6.0,17.0,6:08,0.0,Swipe Transaction,386478516235378.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,6.0,18.0,6:58,0.0,Swipe Transaction,4631099146168683.0,La Verne,CA,91750.0,5912.0,Insufficient Balance,No
0.0,2.0,2007.0,6.0,20.0,13:41,0.0,Swipe Transaction,4018146556727351.0,Diamond Bar,CA,91765.0,5719.0,,No
0.0,2.0,2007.0,6.0,21.0,6:48,0.0,Swipe Transaction,6835050350545859.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,6.0,22.0,6:02,0.0,Swipe Transaction,5413583936219095.0,Mira Loma,CA,91752.0,4829.0,,No
0.0,2.0,2007.0,6.0,26.0,6:55,0.0,Swipe Transaction,4595831603224644.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,6.0,27.0,13:28,0.0,Swipe Transaction,387783458708691.0,La Verne,CA,91750.0,5812.0,,No
0.0,2.0,2007.0,6.0,28.0,6:34,0.0,Swipe Transaction,4329687142518025.5,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,7.0,1.0,6:05,0.0,Swipe Transaction,5346005460523910.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,7.0,2.0,5:52,0.0,Swipe Transaction,5815754119556359.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,7.0,3.0,6:34,0.0,Swipe Transaction,5084129042406429.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,7.0,6.0,6:56,0.0,Swipe Transaction,338079292992360.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,7.0,6.0,13:49,0.0,Swipe Transaction,5231994842307044.0,La Verne,CA,91750.0,5812.0,,No
0.0,2.0,2007.0,7.0,7.0,10:17,0.0,Swipe Transaction,4568370619528049.0,Calexico,CA,92231.0,3066.0,,No
0.0,2.0,2007.0,7.0,10.0,6:01,0.0,Swipe Transaction,4058050157220596.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,7.0,10.0,16:01,0.0,Swipe Transaction,4361605243954257.5,La Verne,CA,91750.0,5300.0,Insufficient Balance,No
0.0,2.0,2007.0,7.0,10.0,16:11,0.0,Swipe Transaction,5652463737028904.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,7.0,10.0,20:22,0.0,Swipe Transaction,5581970288727991.0,La Verne,CA,91750.0,5812.0,,No
0.0,2.0,2007.0,7.0,11.0,6:17,0.0,Swipe Transaction,5206583278012757.0,La Verne,CA,91750.0,5912.0,Technical Glitch,No
0.0,2.0,2007.0,7.0,12.0,13:09,0.0,Swipe Transaction,4607469261117911.0,La Verne,CA,91750.0,4900.0,,No
0.0,2.0,2007.0,7.0,15.0,6:46,0.0,Swipe Transaction,4099623033306951.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,7.0,17.0,6:42,0.0,Swipe Transaction,5043650081401232.0,Monticello,FL,32344.0,5912.0,,No
0.0,2.0,2007.0,7.0,18.0,10:30,0.0,Swipe Transaction,4050701553546409.5,Monticello,FL,32344.0,7230.0,,No
0.0,2.0,2007.0,7.0,19.0,6:12,0.0,Swipe Transaction,5498290106887759.0,Quincy,FL,32351.0,5311.0,Insufficient Balance,No
0.0,2.0,2007.0,7.0,19.0,6:19,0.0,Swipe Transaction,5608799929769385.0,Quincy,FL,32351.0,5311.0,,No
0.0,2.0,2007.0,7.0,20.0,6:29,0.0,Swipe Transaction,388894604011447.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,7.0,24.0,20:09,0.0,Swipe Transaction,5129325410635439.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,7.0,25.0,13:11,0.0,Swipe Transaction,5180494711434598.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,7.0,25.0,13:15,0.0,Swipe Transaction,4930515907295210.0,La Verne,CA,91750.0,5499.0,Bad PIN,No
0.0,2.0,2007.0,7.0,25.0,13:27,0.0,Swipe Transaction,4680771406185126.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,7.0,26.0,6:48,0.0,Swipe Transaction,4275119808129751.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,7.0,26.0,20:26,0.0,Swipe Transaction,4047431792511852.0,Mira Loma,CA,91752.0,5812.0,,No
0.0,2.0,2007.0,7.0,29.0,6:01,0.0,Swipe Transaction,5904195142586918.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,7.0,31.0,6:29,0.0,Swipe Transaction,4910995927794188.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,8.0,1.0,6:37,0.0,Swipe Transaction,5542832924202774.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,8.0,2.0,6:18,0.0,Swipe Transaction,343289673294707.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,8.0,6.0,20:59,0.0,Swipe Transaction,5195133154490046.0,La Verne,CA,91750.0,7349.0,,No
0.0,2.0,2007.0,8.0,7.0,6:06,0.0,Swipe Transaction,371160621699651.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,8.0,7.0,20:09,0.0,Swipe Transaction,5751244963755467.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,8.0,9.0,13:14,0.0,Swipe Transaction,5751825449090351.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,8.0,9.0,13:20,0.0,Swipe Transaction,5364661395772182.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,8.0,9.0,13:28,0.0,Swipe Transaction,5237138657431099.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,8.0,10.0,6:13,0.0,Swipe Transaction,5089550241614493.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,8.0,10.0,13:58,0.0,Swipe Transaction,4354185735186651.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,8.0,11.0,6:12,0.0,Swipe Transaction,5152221647441116.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,8.0,14.0,6:05,0.0,Swipe Transaction,5866359917107313.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,8.0,15.0,6:44,0.0,Swipe Transaction,5424759091285905.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,8.0,18.0,6:48,0.0,Swipe Transaction,4015255845214445.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,8.0,19.0,6:54,0.0,Swipe Transaction,5741290693284534.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,8.0,20.0,6:31,0.0,Swipe Transaction,5971471233715173.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,8.0,20.0,13:40,0.0,Swipe Transaction,5798962665831209.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,8.0,21.0,6:15,0.0,Swipe Transaction,5132540732340008.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,8.0,22.0,12:29,0.0,Swipe Transaction,375781387847037.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,8.0,23.0,6:27,0.0,Swipe Transaction,6910816000642923.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,8.0,23.0,6:44,0.0,Swipe Transaction,4077302487318693.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,8.0,24.0,5:34,0.0,Swipe Transaction,4785940182637905.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,8.0,25.0,6:58,0.0,Swipe Transaction,4153032185259105.5,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2007.0,8.0,26.0,6:05,0.0,Swipe Transaction,5910929635230868.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,8.0,29.0,6:21,0.0,Swipe Transaction,4361392563969799.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,8.0,31.0,6:37,0.0,Swipe Transaction,5268139916584585.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,9.0,2.0,6:27,0.0,Swipe Transaction,5341049613275152.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,9.0,3.0,20:20,0.0,Swipe Transaction,5023221503017150.0,Mira Loma,CA,91752.0,5812.0,,No
0.0,2.0,2007.0,9.0,4.0,11:03,0.0,Swipe Transaction,4439649579256628.0,La Verne,CA,91750.0,8011.0,,No
0.0,2.0,2007.0,9.0,5.0,6:19,0.0,Swipe Transaction,4225059111399176.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,9.0,6.0,6:17,0.0,Swipe Transaction,4770102025264543.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,9.0,7.0,16:50,0.0,Swipe Transaction,5503346026525353.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,9.0,8.0,6:39,0.0,Swipe Transaction,5773517601936211.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,8.0,9:53,0.0,Swipe Transaction,5413583936219095.0,La Verne,CA,91750.0,7538.0,,No
0.0,2.0,2007.0,9.0,8.0,13:03,0.0,Swipe Transaction,4933381182408329.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,9.0,10.0,6:00,0.0,Swipe Transaction,5084380925956677.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,9.0,10.0,16:51,0.0,Swipe Transaction,5391276903408071.0,Mira Loma,CA,91752.0,4814.0,,No
0.0,2.0,2007.0,9.0,10.0,17:41,0.0,Online Transaction,5979708797094587.0,ONLINE,,,5815.0,,No
0.0,2.0,2007.0,9.0,11.0,6:58,0.0,Swipe Transaction,4064511982908640.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,9.0,13.0,10:36,0.0,Swipe Transaction,4345910488111903.0,La Verne,CA,91750.0,7230.0,,No
0.0,2.0,2007.0,9.0,14.0,10:32,0.0,Swipe Transaction,4841586209388617.0,La Verne,CA,91750.0,7230.0,,No
0.0,2.0,2007.0,9.0,15.0,0:15,0.0,Swipe Transaction,4296121621030187.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,15.0,6:18,0.0,Swipe Transaction,5647392545129328.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,9.0,15.0,6:59,0.0,Swipe Transaction,5933370673358517.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2007.0,9.0,15.0,13:46,0.0,Swipe Transaction,5932064740893460.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,15.0,17:41,0.0,Online Transaction,4173425142689191.0,ONLINE,,,5815.0,,No
0.0,2.0,2007.0,9.0,16.0,7:38,0.0,Swipe Transaction,5908095549619753.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,17.0,6:37,0.0,Swipe Transaction,5858026767803910.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,19.0,9:47,0.0,Swipe Transaction,5800056520721648.0,La Verne,CA,91750.0,7538.0,,No
0.0,2.0,2007.0,9.0,22.0,16:46,0.0,Online Transaction,4343987004496524.0,ONLINE,,,5311.0,,No
0.0,2.0,2007.0,9.0,23.0,20:00,0.0,Swipe Transaction,5199637709729169.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,9.0,26.0,6:16,0.0,Swipe Transaction,5837775089417018.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,9.0,27.0,6:03,0.0,Swipe Transaction,4127768354829504.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,27.0,6:42,0.0,Swipe Transaction,5758062322827453.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2007.0,9.0,28.0,6:22,0.0,Swipe Transaction,371091834390039.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,9.0,29.0,6:01,0.0,Swipe Transaction,5128972927503172.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,10.0,5.0,6:08,0.0,Swipe Transaction,333504501414647.0,Mira Loma,CA,91752.0,5541.0,Insufficient Balance,No
0.0,2.0,2007.0,10.0,6.0,5:21,0.0,Swipe Transaction,5705900872232418.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,6.0,11:49,0.0,Swipe Transaction,4793775442106825.0,La Verne,CA,91750.0,7210.0,,No
0.0,2.0,2007.0,10.0,6.0,13:01,0.0,Swipe Transaction,4798004786727366.0,Mira Loma,CA,91752.0,5541.0,Technical Glitch,No
0.0,2.0,2007.0,10.0,6.0,13:18,0.0,Swipe Transaction,5268139916584585.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,9.0,13:11,0.0,Swipe Transaction,6244344461424370.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,9.0,13:16,0.0,Swipe Transaction,329049697835823.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,9.0,13:18,0.0,Swipe Transaction,4021365419633529.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,12.0,12:53,0.0,Online Transaction,5648056200144957.0,ONLINE,,,4900.0,,No
0.0,2.0,2007.0,10.0,12.0,20:26,0.0,Swipe Transaction,4033049142123683.0,Mira Loma,CA,91752.0,5812.0,,No
0.0,2.0,2007.0,10.0,13.0,6:52,0.0,Swipe Transaction,5504145195168153.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,10.0,13.0,14:01,0.0,Swipe Transaction,4851242738517632.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,10.0,15.0,6:11,0.0,Swipe Transaction,5974769461650566.0,Mira Loma,CA,91752.0,4829.0,Insufficient Balance,No
0.0,2.0,2007.0,10.0,15.0,20:15,0.0,Swipe Transaction,4332848097947145.5,Mira Loma,CA,91752.0,5812.0,,No
0.0,2.0,2007.0,10.0,16.0,6:22,0.0,Swipe Transaction,5299458985659885.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,10.0,18.0,19:31,0.0,Online Transaction,5184750031787695.0,ONLINE,,,6300.0,,No
0.0,2.0,2007.0,10.0,21.0,6:22,0.0,Swipe Transaction,4575344947327711.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,10.0,22.0,6:21,0.0,Swipe Transaction,6108413838069051.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,10.0,23.0,13:06,0.0,Swipe Transaction,5732115154614439.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,24.0,6:18,0.0,Swipe Transaction,5639561447744152.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,10.0,27.0,9:01,0.0,Swipe Transaction,5546998350637125.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,10.0,28.0,6:07,0.0,Swipe Transaction,4984837369742443.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,10.0,30.0,6:59,0.0,Swipe Transaction,5320405483471856.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,10.0,31.0,6:47,0.0,Online Transaction,4804168677193110.0,ONLINE,,,5311.0,,No
0.0,2.0,2007.0,10.0,31.0,20:00,0.0,Swipe Transaction,4873170994873047.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,11.0,1.0,6:35,0.0,Swipe Transaction,5685035507383249.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,11.0,1.0,11:43,0.0,Swipe Transaction,4776377960241200.0,La Verne,CA,91750.0,5211.0,,No
0.0,2.0,2007.0,11.0,7.0,6:38,0.0,Swipe Transaction,4570842726552830.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,11.0,10.0,6:57,0.0,Swipe Transaction,4874803935373541.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,11.0,10.0,13:25,0.0,Swipe Transaction,4493414838028913.0,Monterey Park,CA,91755.0,5970.0,,No
0.0,2.0,2007.0,11.0,13.0,6:28,0.0,Swipe Transaction,5008189212339000.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,11.0,16.0,6:18,0.0,Swipe Transaction,4868636850065871.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,11.0,18.0,6:23,0.0,Swipe Transaction,4400219107299849.5,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,11.0,18.0,19:14,0.0,Swipe Transaction,4163402116623079.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,11.0,19.0,6:12,0.0,Swipe Transaction,5721793415718927.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,11.0,21.0,6:31,0.0,Swipe Transaction,5487742107326265.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,11.0,23.0,20:42,0.0,Swipe Transaction,5850811144559937.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,11.0,25.0,6:17,0.0,Swipe Transaction,5566207489496526.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,11.0,26.0,17:12,0.0,Swipe Transaction,5694871166428059.0,Mira Loma,CA,91752.0,4814.0,,No
0.0,2.0,2007.0,11.0,26.0,19:00,0.0,Swipe Transaction,6546589729646885.0,La Verne,CA,91750.0,5310.0,,No
0.0,2.0,2007.0,11.0,28.0,6:23,0.0,Swipe Transaction,4441378583955445.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,11.0,28.0,6:50,0.0,Swipe Transaction,5299237121049630.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,11.0,30.0,7:20,0.0,Swipe Transaction,5848871754957968.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,12.0,3.0,6:10,0.0,Swipe Transaction,4832794053001176.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,12.0,4.0,6:18,0.0,Swipe Transaction,393314135668401.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,12.0,5.0,6:12,0.0,Swipe Transaction,5037404409791945.0,La Verne,CA,91750.0,5912.0,Insufficient Balance,No
0.0,2.0,2007.0,12.0,5.0,6:19,0.0,Swipe Transaction,4640548373982017.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,12.0,5.0,6:55,0.0,Swipe Transaction,4571249574954358.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,12.0,5.0,21:04,0.0,Swipe Transaction,5767339719294372.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2007.0,12.0,7.0,6:07,0.0,Swipe Transaction,4465362453388909.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,12.0,7.0,11:39,0.0,Swipe Transaction,4304623994462596.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,12.0,7.0,13:16,0.0,Swipe Transaction,4639713693974383.0,La Verne,CA,91750.0,5814.0,,No
0.0,2.0,2007.0,12.0,7.0,21:56,0.0,Swipe Transaction,338137732685669.0,Mira Loma,CA,91752.0,7832.0,,No
0.0,2.0,2007.0,12.0,8.0,6:04,0.0,Swipe Transaction,5092747474352987.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,12.0,8.0,6:47,0.0,Swipe Transaction,4323924929422769.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,12.0,9.0,6:22,0.0,Swipe Transaction,4820966230615076.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2007.0,12.0,9.0,20:52,0.0,Swipe Transaction,5712463929886788.0,La Verne,CA,91750.0,4900.0,,No
0.0,2.0,2007.0,12.0,10.0,12:31,0.0,Swipe Transaction,5726295152230615.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,12.0,12.0,9:52,0.0,Swipe Transaction,5113385398145640.0,La Verne,CA,91750.0,7538.0,,No
0.0,2.0,2007.0,12.0,14.0,6:51,0.0,Swipe Transaction,5675018091828270.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,12.0,15.0,6:59,0.0,Swipe Transaction,5332822054530194.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2007.0,12.0,16.0,13:38,0.0,Swipe Transaction,4222423291346252.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2007.0,12.0,20.0,6:57,0.0,Swipe Transaction,4270727314191305.5,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,12.0,20.0,13:24,0.0,Swipe Transaction,6377595394803324.0,La Verne,CA,91750.0,4900.0,,No
0.0,2.0,2007.0,12.0,21.0,13:45,0.0,Swipe Transaction,5478474703672399.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,12.0,22.0,11:38,0.0,Online Transaction,5833925436440570.0,ONLINE,,,5311.0,,No
0.0,2.0,2007.0,12.0,22.0,11:53,0.0,Swipe Transaction,5409055666511641.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2007.0,12.0,23.0,6:19,0.0,Swipe Transaction,5477335030821502.0,Mira Loma,CA,91752.0,5541.0,,No
0.0,2.0,2007.0,12.0,25.0,6:22,0.0,Swipe Transaction,5078189663550754.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2007.0,12.0,28.0,13:38,0.0,Swipe Transaction,4809875418420460.0,Spring Valley,CA,91978.0,5311.0,,No
0.0,2.0,2007.0,12.0,29.0,6:46,0.0,Swipe Transaction,5577607865497293.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2007.0,12.0,31.0,21:37,0.0,Swipe Transaction,5789926821361976.0,Monterey Park,CA,91754.0,7832.0,,No
0.0,2.0,2008.0,1.0,1.0,5:37,0.0,Swipe Transaction,4679944060407471.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,1.0,3.0,6:03,0.0,Swipe Transaction,4013876625955765.0,Monterey Park,CA,91754.0,5411.0,,No
0.0,2.0,2008.0,1.0,5.0,6:56,0.0,Swipe Transaction,5217568630125704.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,5.0,11:57,0.0,Swipe Transaction,4224965156816543.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2008.0,1.0,6.0,6:25,0.0,Swipe Transaction,4079516725179269.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2008.0,1.0,6.0,6:27,0.0,Swipe Transaction,5329917409393426.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,12.0,13:07,0.0,Swipe Transaction,4582313478255491.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2008.0,1.0,12.0,13:14,0.0,Swipe Transaction,4639536674901608.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2008.0,1.0,12.0,13:23,0.0,Swipe Transaction,4751938107987467.0,La Verne,CA,91750.0,5499.0,,No
0.0,2.0,2008.0,1.0,13.0,6:37,0.0,Swipe Transaction,4528444090805864.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,1.0,14.0,6:49,0.0,Swipe Transaction,4417073426918705.5,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,1.0,16.0,17:04,0.0,Swipe Transaction,4877797934126603.0,La Verne,CA,91750.0,5311.0,,No
0.0,2.0,2008.0,1.0,21.0,6:16,0.0,Swipe Transaction,4217828092270661.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,1.0,21.0,6:52,0.0,Swipe Transaction,347590336473806.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2008.0,1.0,21.0,13:17,0.0,Swipe Transaction,4150374459354985.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2008.0,1.0,22.0,6:08,0.0,Swipe Transaction,5223300442168271.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2008.0,1.0,22.0,6:46,0.0,Swipe Transaction,4565738687713649.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,23.0,13:47,0.0,Swipe Transaction,4418732012686609.5,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2008.0,1.0,24.0,6:08,0.0,Swipe Transaction,4450097042295695.0,La Verne,CA,91750.0,5300.0,,No
0.0,2.0,2008.0,1.0,24.0,7:07,0.0,Swipe Transaction,5797418937992891.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,26.0,9:34,0.0,Swipe Transaction,4984837369742443.0,La Verne,CA,91750.0,7538.0,,No
0.0,2.0,2008.0,1.0,27.0,6:28,0.0,Swipe Transaction,5659519661095769.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,27.0,6:52,0.0,Swipe Transaction,5060071689988757.0,Monterey Park,CA,91755.0,5942.0,,No
0.0,2.0,2008.0,1.0,29.0,13:27,0.0,Swipe Transaction,4386594468368100.0,Cancun,Mexico,,5812.0,,No
0.0,2.0,2008.0,1.0,29.0,13:47,0.0,Swipe Transaction,4304336989685853.0,Cancun,Mexico,,5499.0,,No
0.0,2.0,2008.0,1.0,29.0,13:50,0.0,Swipe Transaction,5210754741357773.0,Cancun,Mexico,,5499.0,,No
0.0,2.0,2008.0,1.0,29.0,13:59,0.0,Swipe Transaction,4955210270382749.0,Cancun,Mexico,,5499.0,,No
0.0,2.0,2008.0,1.0,31.0,21:24,0.0,Online Transaction,4719754046419733.0,ONLINE,,,4900.0,,No
0.0,2.0,2008.0,2.0,1.0,7:00,0.0,Swipe Transaction,5268061657818192.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,2.0,2.0,5:37,0.0,Swipe Transaction,5493545357380440.0,La Verne,CA,91750.0,5912.0,,No
0.0,2.0,2008.0,2.0,2.0,6:33,0.0,Swipe Transaction,4031363218390319.0,La Verne,CA,91750.0,5411.0,,No
0.0,2.0,2008.0,2.0,3.0,6:18,0.0,Swipe Transaction,5148677955904141.0,La Verne,CA,91750.0,5311.0,,No
